transaction_id,merchant_id,merchant_type,timestamp,hour,day_of_week,amount,location,device_id,is_new_device,transaction_count_1h,transaction_count_24h,amount_vs_avg_ratio,location_mismatch,is_fraud,fraud_type
TXN938484,UKM004,grocery,2025-03-29 18:58:00,18,5,18508.57,Medan,DEV_0013,0,3,23,1.1127240645158976,0,0,none
TXN657756,UKM005,beauty,2025-06-19 16:57:00,16,3,1028363.58,Jakarta,DEV_0030,0,8,16,0.8565302176424715,0,0,none
TXN895926,UKM003,service,2025-02-09 19:21:00,19,6,481500.16,Bandung,DEV_0001,0,2,21,1.230192208780746,0,0,none
TXN372624,UKM004,grocery,2025-11-01 15:51:00,15,5,104195.99,Medan,DEV_0004,0,8,32,0.7389510526660293,0,0,none
TXN186023,UKM001,food,2025-05-07 22:04:00,22,2,124409.64,Surabaya,DEV_0002,0,3,29,1.7365900419732683,0,0,none
TXN545120,UKM001,food,2025-05-17 02:46:00,2,5,124469.99,Surabaya,DEV_0041,0,7,16,1.6226202395936316,0,0,none
TXN504562,UKM001,food,2025-12-08 08:25:00,8,0,588875.87,Surabaya,DEV_0041,0,8,31,1.243239593677513,0,0,none
TXN946561,UKM001,food,2025-06-13 23:58:00,23,4,107398.38,Surabaya,DEV_0041,0,2,29,0.5997923515245387,0,0,none
TXN305927,UKM005,beauty,2025-08-28 18:15:00,18,3,1378153.53,Jakarta,DEV_0030,0,8,8,1.0905791905009063,0,0,none
TXN566294,UKM002,retail,2025-05-19 13:05:00,13,0,1255065.95,Solo,DEV_0035,0,3,19,0.9828816125706532,0,0,none
TXN916693,UKM004,grocery,2025-10-24 21:25:00,21,4,16017.9,Medan,DEV_0004,0,1,20,1.0311487705098092,0,0,none
TXN629522,UKM003,service,2025-04-15 09:58:00,9,1,221686.75,Bandung,DEV_0031,0,5,18,0.7850817118897762,0,0,none
TXN728778,UKM003,service,2025-05-31 09:38:00,9,5,866932.19,Bandung,DEV_0031,0,6,39,1.0539086143318621,0,0,none
TXN452908,UKM002,retail,2025-10-03 02:17:00,2,4,268275.13,Solo,DEV_0031,0,1,6,0.683050878812422,0,0,none
TXN594156,UKM004,grocery,2025-12-26 19:55:00,19,4,2764308.04,Medan,DEV_0030,0,2,13,1.0166360005473098,0,0,none
TXN755698,UKM001,food,2025-05-15 02:27:00,2,3,219399.32,Surabaya,DEV_0008,0,5,23,0.8705139061845855,0,0,none
TXN406766,UKM003,service,2025-12-13 11:22:00,11,5,1614742.54,Bandung,DEV_0006,0,2,21,1.3835304873897145,0,0,none
TXN582758,UKM004,grocery,2025-04-08 01:36:00,1,1,76409.66,Medan,DEV_0042,0,2,39,0.8379143416312951,0,0,none
TXN827369,UKM001,food,2025-03-24 10:26:00,10,0,1799861.33,Surabaya,DEV_0018,0,5,30,0.6286553503519453,0,0,none
TXN743964,UKM002,retail,2025-02-16 18:47:00,18,6,660694.83,Solo,DEV_0023,0,8,12,1.1963293081316864,0,0,none
TXN793128,UKM004,grocery,2025-11-29 11:03:00,11,5,1243514.03,Medan,DEV_0048,0,1,39,0.888167261660574,0,0,none
TXN206094,UKM004,grocery,2025-04-13 07:38:00,7,6,13250.92,Medan,DEV_0013,0,6,37,0.9884044693518025,0,0,none
TXN439966,UKM001,food,2025-03-14 13:57:00,13,4,245551.73,Surabaya,DEV_0002,0,7,12,0.8645021571521132,0,0,none
TXN112582,UKM002,retail,2025-04-21 01:30:00,1,0,299818.21,Solo,DEV_0039,0,7,33,1.04271337375314,0,0,none
TXN465090,UKM005,beauty,2025-10-30 11:14:00,11,3,84230.3,Jakarta,DEV_0030,0,6,14,0.9678618348487971,0,0,none
TXN831217,UKM005,beauty,2025-10-31 09:17:00,9,4,195739.71,Jakarta,DEV_0026,0,6,35,1.0694219053832246,0,0,none
TXN149238,UKM004,grocery,2025-03-22 14:32:00,14,5,3572081.6,Medan,DEV_0013,0,8,39,1.0109810969689237,0,0,none
TXN799360,UKM003,service,2025-11-09 20:25:00,20,6,183409.49,Bandung,DEV_0031,0,7,32,0.7589697177486229,0,0,none
TXN721045,UKM002,retail,2025-02-20 04:14:00,4,3,201702.81,Solo,DEV_0023,0,8,37,1.1925682368575914,0,0,none
TXN123643,UKM001,food,2025-04-24 08:12:00,8,3,606371.39,Surabaya,DEV_0041,0,8,10,0.6553617894524032,0,0,none
TXN993353,UKM002,retail,2025-09-10 23:53:00,23,2,48191.3,Solo,DEV_0031,0,4,13,1.0657907011601309,0,0,none
TXN940050,UKM004,grocery,2025-09-03 07:51:00,7,2,427834.33,Medan,DEV_0030,0,8,34,0.5562732135707434,0,0,none
TXN492592,UKM001,food,2025-01-14 04:50:00,4,1,35737.33,Surabaya,DEV_0016,0,6,26,1.0860867562905125,0,0,none
TXN987546,UKM002,retail,2025-01-26 09:31:00,9,6,183177.3,Solo,DEV_0035,0,2,23,1.1802199045436774,0,0,none
TXN771424,UKM005,beauty,2025-09-30 23:36:00,23,1,270286.02,Jakarta,DEV_0030,0,3,21,0.7338512234911436,0,0,none
TXN554769,UKM003,service,2025-01-05 14:07:00,14,6,44046.5,Bandung,DEV_0001,0,5,40,0.9850269300876514,0,0,none
TXN613261,UKM001,food,2025-05-15 21:55:00,21,3,69068.44,Surabaya,DEV_0016,0,6,29,1.0582269978694923,0,0,none
TXN815118,UKM004,grocery,2025-12-12 14:47:00,14,4,123354.39,Medan,DEV_0004,0,3,12,0.9009979394125341,0,0,none
TXN615409,UKM005,beauty,2025-09-04 11:26:00,11,3,754626.83,Jakarta,DEV_0041,0,5,29,1.208055299267622,0,0,none
TXN946677,UKM001,food,2025-09-12 15:34:00,15,4,196701.91,Surabaya,DEV_0041,0,8,20,1.479594151151415,0,0,none
TXN110141,UKM002,retail,2025-07-14 01:58:00,1,0,265599.45,Solo,DEV_0031,0,5,24,0.9236571770063976,0,0,none
TXN772625,UKM001,food,2025-07-21 01:42:00,1,0,121583.17,Surabaya,DEV_0008,0,1,38,0.8383474431421785,0,0,none
TXN927276,UKM004,grocery,2025-07-13 11:41:00,11,6,1920215.58,Medan,DEV_0048,0,5,9,0.8489929785851581,0,0,none
TXN387481,UKM003,service,2025-04-11 01:16:00,1,4,148391.73,Bandung,DEV_0006,0,1,5,0.9438009070536098,0,0,none
TXN592962,UKM004,grocery,2025-11-06 16:32:00,16,3,175651.25,Medan,DEV_0030,0,7,18,1.0092548478270817,0,0,none
TXN920321,UKM003,service,2025-01-28 17:52:00,17,1,128871.85,Bandung,DEV_0043,0,6,5,0.7502831665091672,0,0,none
TXN150842,UKM003,service,2025-03-24 12:18:00,12,0,536442.6,Bandung,DEV_0009,0,4,20,0.5647261214217962,0,0,none
TXN391928,UKM004,grocery,2025-11-15 06:22:00,6,5,128629.42,Medan,DEV_0013,0,3,12,1.5036351422160563,0,0,none
TXN764100,UKM001,food,2025-12-11 15:08:00,15,3,149144.76,Surabaya,DEV_0002,0,4,21,1.3132482631207216,0,0,none
TXN658555,UKM004,grocery,2025-08-06 17:41:00,17,2,823380.81,Medan,DEV_0048,0,4,8,0.8702796438166116,0,0,none
TXN670873,UKM001,food,2025-09-17 09:23:00,9,2,85581.15,Surabaya,DEV_0008,0,7,5,0.7969014584624406,0,0,none
TXN641585,UKM002,retail,2025-09-17 18:46:00,18,2,1105882.05,Solo,DEV_0026,0,3,18,1.3432879205679817,0,0,none
TXN973703,UKM001,food,2025-01-08 10:48:00,10,2,337884.34,Surabaya,DEV_0016,0,4,6,0.9072650607392496,0,0,none
TXN669684,UKM005,beauty,2025-09-30 23:59:00,23,1,64505.09,Jakarta,DEV_0041,0,7,20,0.913988103458904,0,0,none
TXN109263,UKM002,retail,2025-08-08 08:49:00,8,4,112181.24,Solo,DEV_0023,0,4,25,0.7367147929411284,0,0,none
TXN373982,UKM005,beauty,2025-01-21 04:19:00,4,1,55241.29,Jakarta,DEV_0041,0,4,5,0.9888346424008678,0,0,none
TXN302066,UKM004,grocery,2025-09-19 10:39:00,10,4,98360.42,Medan,DEV_0013,0,2,39,0.4400655541709574,0,0,none
TXN113663,UKM004,grocery,2025-11-19 08:52:00,8,2,1372047.15,Medan,DEV_0187,1,4,11,1.1010529068749613,1,1,identity_theft
TXN601088,UKM005,beauty,2025-02-24 19:34:00,19,0,355025.57,Jakarta,DEV_0030,0,3,11,0.9516617539941996,0,0,none
TXN336183,UKM004,grocery,2025-08-16 11:30:00,11,5,168367.86,Medan,DEV_0004,0,6,24,1.0668148187802893,0,0,none
TXN507446,UKM002,retail,2025-04-16 15:46:00,15,2,643628.11,Solo,DEV_0023,0,8,30,1.105349640288125,0,0,none
TXN544423,UKM001,food,2025-12-14 09:54:00,9,6,32026418.37,Surabaya,DEV_0016,0,5,15,48.610675285348194,0,1,unusual_amount
TXN835363,UKM001,food,2025-11-13 01:15:00,1,3,112623.84,Surabaya,DEV_0008,0,1,16,1.0152663105568054,0,0,none
TXN880879,UKM001,food,2025-07-30 01:20:00,1,2,82938.53,Surabaya,DEV_0018,0,7,29,1.329633055596157,0,0,none
TXN797962,UKM002,retail,2025-04-24 18:27:00,18,3,23841.75,Solo,DEV_0023,0,2,36,0.15030222250475778,0,0,none
TXN780314,UKM005,beauty,2025-10-10 00:54:00,0,4,277571.82,Jakarta,DEV_0041,0,8,7,0.5812329296609142,0,0,none
TXN908927,UKM003,service,2025-03-23 20:26:00,20,6,1101739.4,Bandung,DEV_0043,0,4,21,0.606259808965435,0,0,none
TXN174301,UKM001,food,2025-09-06 16:07:00,16,5,3042917.94,Surabaya,DEV_0008,0,8,25,1.0020399533679993,0,0,none
TXN398310,UKM004,grocery,2025-12-06 07:36:00,7,5,102910.66,Medan,DEV_0042,0,8,10,1.0381521757582857,0,0,none
TXN292509,UKM004,grocery,2025-03-27 15:02:00,15,3,588111.09,Medan,DEV_0030,0,2,40,0.5418637613992733,0,0,none
TXN295283,UKM002,retail,2025-01-01 12:41:00,12,2,1107026.21,Solo,DEV_0039,0,6,8,1.1209823689111515,0,0,none
TXN819195,UKM001,food,2025-02-24 09:50:00,9,0,142295.33,Surabaya,DEV_0002,0,2,23,1.175909205626528,0,0,none
TXN416126,UKM003,service,2025-05-09 05:13:00,5,4,74981.36,Bandung,DEV_0043,0,1,7,1.0364383192598638,0,0,none
TXN312686,UKM001,food,2025-04-24 23:42:00,23,3,88659.02,Surabaya,DEV_0008,0,2,16,1.2432424819479346,0,0,none
TXN635055,UKM002,retail,2025-03-14 12:18:00,12,4,121958.74,Solo,DEV_0026,0,2,32,0.7906843288305265,0,0,none
TXN481449,UKM004,grocery,2025-02-22 17:04:00,17,5,31052.28,Medan,DEV_0004,0,4,16,1.5241177433660542,0,0,none
TXN729968,UKM004,grocery,2025-11-04 02:14:00,2,1,100473.99,Medan,DEV_0004,0,4,8,0.3867008571396776,0,0,none
TXN988406,UKM005,beauty,2025-06-12 09:17:00,9,3,66675.69,Jakarta,DEV_0015,0,5,8,1.4295248452723237,0,0,none
TXN296395,UKM004,grocery,2025-11-01 13:30:00,13,5,3406772.78,Medan,DEV_0042,0,2,16,0.632632917932473,0,0,none
TXN452497,UKM001,food,2025-07-21 04:08:00,4,0,22023.43,Surabaya,DEV_0041,0,8,8,1.0345078237442251,0,0,none
TXN488968,UKM002,retail,2025-07-27 22:39:00,22,6,24324.02,Solo,DEV_0039,0,6,22,0.9467524348677151,0,0,none
TXN748865,UKM002,retail,2025-10-22 01:29:00,1,2,44609.73,Solo,DEV_0035,0,8,32,0.5664384206763324,0,0,none
TXN691469,UKM004,grocery,2025-10-12 01:40:00,1,6,73393.4,Medan,DEV_0013,0,8,12,0.9307453096288869,0,0,none
TXN239546,UKM005,beauty,2025-10-04 06:24:00,6,5,78541.96,Jakarta,DEV_0041,0,7,10,0.6651129489096583,0,0,none
TXN863609,UKM004,grocery,2025-08-30 06:44:00,6,5,169280.98,Medan,DEV_0042,0,3,38,1.2148787489405588,0,0,none
TXN516932,UKM005,beauty,2025-07-31 11:14:00,11,3,280353.75,Jakarta,DEV_0026,0,8,6,0.4114099447965053,0,0,none
TXN106951,UKM003,service,2025-10-05 17:32:00,17,6,294341.03,Bandung,DEV_0031,0,1,6,1.316708274664945,0,0,none
TXN129033,UKM004,grocery,2025-02-02 06:16:00,6,6,86910.89,Medan,DEV_0048,0,4,29,1.3038828654009342,0,0,none
TXN261382,UKM003,service,2025-05-11 10:06:00,10,6,43972.91,Bandung,DEV_0001,0,5,24,0.8329846306428511,0,0,none
TXN267951,UKM005,beauty,2025-06-09 12:56:00,12,0,119270.13,Jakarta,DEV_0030,0,4,30,1.2082290240435272,0,0,none
TXN215507,UKM001,food,2025-08-31 04:58:00,4,6,143377.49,Surabaya,DEV_0041,0,6,28,1.4038677268608244,0,0,none
TXN146688,UKM001,food,2025-03-05 00:52:00,0,2,147926.59,Surabaya,DEV_0041,0,5,11,1.446733932498487,0,0,none
TXN276697,UKM005,beauty,2025-01-31 21:40:00,21,4,52209.55,Jakarta,DEV_0047,0,5,40,0.7918906097149998,0,0,none
TXN784209,UKM005,beauty,2025-12-15 04:54:00,4,0,680036.21,Jakarta,DEV_0030,0,6,10,0.7346233159571511,0,0,none
TXN106655,UKM005,beauty,2025-06-07 15:06:00,15,5,1430135.41,Jakarta,DEV_0187,1,8,36,0.911088197290718,1,1,identity_theft
TXN813982,UKM005,beauty,2025-04-04 23:44:00,23,4,503245.94,Jakarta,DEV_0015,0,1,5,0.8749301091641832,0,0,none
TXN872533,UKM002,retail,2025-07-30 14:03:00,14,2,400017.35,Solo,DEV_0035,0,8,36,0.6000555974568373,0,0,none
TXN458637,UKM004,grocery,2025-12-10 23:59:00,23,2,465317.81,Medan,DEV_0030,0,7,24,0.717539823919677,0,0,none
TXN380031,UKM002,retail,2025-09-16 14:16:00,14,1,80694.24,Solo,DEV_0035,0,1,12,0.7233433283705117,0,0,none
TXN389913,UKM005,beauty,2025-01-12 03:15:00,3,6,68115.64,Jakarta,DEV_0030,0,5,18,1.1215088813332579,0,0,none
TXN115997,UKM001,food,2025-03-22 08:07:00,8,5,547035.0,Surabaya,DEV_0016,0,2,18,0.11788340960071597,0,0,none
TXN737433,UKM001,food,2025-10-15 08:45:00,8,2,81801.48,Surabaya,DEV_0041,0,7,32,0.9894977169981293,0,0,none
TXN394322,UKM003,service,2025-06-19 23:04:00,23,3,124133.07,Bandung,DEV_0031,0,7,40,0.9434215512557536,0,0,none
TXN295646,UKM001,food,2025-07-09 12:23:00,12,2,108580.0,Surabaya,DEV_0018,0,1,21,0.9157974769399678,0,0,none
TXN879367,UKM005,beauty,2025-12-29 09:36:00,9,0,45317.93,Jakarta,DEV_0047,0,3,37,0.7188865944424713,0,0,none
TXN589434,UKM003,service,2025-12-14 10:09:00,10,6,91804.84,Bandung,DEV_0001,0,2,12,0.6687923099582844,0,0,none
TXN548677,UKM004,grocery,2025-09-09 01:50:00,1,1,242933.72,Medan,DEV_0042,0,3,16,1.0729309174985242,0,0,none
TXN804007,UKM005,beauty,2025-10-30 09:47:00,9,3,284536.86,Jakarta,DEV_0041,0,2,32,0.8000064421126066,0,0,none
TXN338272,UKM005,beauty,2025-12-06 05:30:00,5,5,67733.47,Jakarta,DEV_0015,0,1,37,1.1624138117905716,0,0,none
TXN147271,UKM005,beauty,2025-05-14 22:08:00,3,2,6435340.71,Makassar,DEV_0184,1,1,16,1.3952664611697623,1,1,account_takeover
TXN896086,UKM003,service,2025-09-16 15:05:00,15,1,266968.11,Bandung,DEV_0031,0,3,39,1.257824276427836,0,0,none
TXN847638,UKM004,grocery,2025-07-06 01:44:00,1,6,265021.33,Medan,DEV_0013,0,1,32,1.1283513581608131,0,0,none
TXN503877,UKM005,beauty,2025-01-09 09:46:00,9,3,198039.5,Jakarta,DEV_0026,0,5,26,0.6389299311313502,0,0,none
TXN153204,UKM003,service,2025-11-13 16:38:00,16,3,502034.82,Bandung,DEV_0043,0,2,29,0.8370395498870988,0,0,none
TXN103127,UKM005,beauty,2025-08-30 18:59:00,18,5,331206.18,Jakarta,DEV_0030,0,2,37,1.104119881660083,0,0,none
TXN660845,UKM005,beauty,2025-01-29 03:56:00,3,2,56507.93,Jakarta,DEV_0047,0,1,28,0.9097494139134903,0,0,none
TXN286921,UKM003,service,2025-02-10 11:28:00,11,0,153357.51,Bandung,DEV_0043,0,2,24,0.6875641144675544,0,0,none
TXN680210,UKM002,retail,2025-05-15 23:06:00,23,3,153039.84,Solo,DEV_0023,0,7,20,0.5981531900414023,0,0,none
TXN952262,UKM001,food,2025-12-11 03:22:00,3,3,158898.92,Surabaya,DEV_0018,0,6,29,0.8327730840675036,0,0,none
TXN738457,UKM001,food,2025-03-18 17:46:00,17,1,366468.19,Surabaya,DEV_0016,0,7,12,0.7287050124686774,0,0,none
TXN403012,UKM002,retail,2025-07-30 14:15:00,14,2,279603.04,Solo,DEV_0035,0,6,18,0.4957388622285639,0,0,none
TXN167808,UKM004,grocery,2025-12-06 05:25:00,5,5,351000.64,Medan,DEV_0030,0,5,6,1.286781418053493,0,0,none
TXN102846,UKM004,grocery,2025-02-12 01:21:00,1,2,249181.68,Medan,DEV_0048,0,6,6,1.344843118248559,0,0,none
TXN172873,UKM004,grocery,2025-07-24 15:33:00,15,3,633548.92,Medan,DEV_0048,0,6,14,1.2735250371916795,0,0,none
TXN621043,UKM002,retail,2025-11-28 19:52:00,19,4,442485.02,Solo,DEV_0035,0,8,19,1.3501362364009892,0,0,none
TXN457189,UKM003,service,2025-09-30 15:49:00,15,1,327541.07,Bandung,DEV_0001,0,2,12,0.6550775633896322,0,0,none
TXN857591,UKM005,beauty,2025-05-01 23:33:00,23,3,63498.91,Jakarta,DEV_0041,0,4,9,1.0158818404704404,0,0,none
TXN474887,UKM002,retail,2025-01-04 05:15:00,5,5,226850.46,Solo,DEV_0026,0,1,14,0.6943390128799795,0,0,none
TXN669692,UKM005,beauty,2025-06-18 10:32:00,10,2,425230.23,Jakarta,DEV_0041,0,8,22,0.736559104574378,0,0,none
TXN669197,UKM002,retail,2025-03-14 15:06:00,15,4,136733.56,Solo,DEV_0035,0,5,31,1.1438082860288268,0,0,none
TXN231082,UKM004,grocery,2025-06-23 20:12:00,20,0,490255.35,Medan,DEV_0013,0,6,32,0.5133038160118704,0,0,none
TXN937619,UKM005,beauty,2025-10-08 23:41:00,23,2,17301.98,Jakarta,DEV_0015,0,7,37,1.1182335791112574,0,0,none
TXN644207,UKM002,retail,2025-01-11 00:35:00,0,5,210768.23,Solo,DEV_0035,0,4,23,0.9082136705405224,0,0,none
TXN774751,UKM001,food,2025-06-08 17:24:00,17,6,294443.37,Surabaya,DEV_0002,0,3,38,0.7416147396015209,0,0,none
TXN602790,UKM001,food,2025-10-28 18:36:00,18,1,783514.34,Surabaya,DEV_0002,0,2,16,1.548886060514826,0,0,none
TXN574758,UKM005,beauty,2025-08-14 23:10:00,23,3,103910.17,Jakarta,DEV_0041,0,4,23,0.9558190517461164,0,0,none
TXN586173,UKM001,food,2025-03-31 08:24:00,8,0,63412.77,Surabaya,DEV_0002,0,8,23,0.8812957864731208,0,0,none
TXN947901,UKM005,beauty,2025-12-25 05:22:00,5,3,64331.42,Jakarta,DEV_0041,0,3,19,0.9360110273103766,0,0,none
TXN293079,UKM001,food,2025-09-30 23:07:00,23,1,271730.56,Surabaya,DEV_0002,0,3,6,0.7401475455356498,0,0,none
TXN365108,UKM004,grocery,2025-02-17 06:42:00,6,0,152404.12,Medan,DEV_0042,0,3,27,0.9917793127400488,0,0,none
TXN846895,UKM003,service,2025-02-22 19:18:00,19,5,94820.27,Bandung,DEV_0006,0,4,24,0.9910933629142065,0,0,none
TXN605339,UKM001,food,2025-12-05 23:15:00,23,4,72363.59,Surabaya,DEV_0002,0,7,14,1.0511248667126463,0,0,none
TXN681019,UKM002,retail,2025-01-25 17:38:00,17,5,242872.72,Solo,DEV_0023,0,8,19,1.1946645777711518,0,0,none
TXN195559,UKM003,service,2025-09-22 02:37:00,2,0,107204.56,Bandung,DEV_0001,0,6,6,0.9186110310557078,0,0,none
TXN690503,UKM001,food,2025-06-30 20:46:00,20,0,166062.77,Surabaya,DEV_0002,0,8,13,1.0807884257742202,0,0,none
TXN769639,UKM005,beauty,2025-06-18 08:44:00,8,2,400153.12,Jakarta,DEV_0047,0,5,23,1.0979689047589165,0,0,none
TXN739369,UKM003,service,2025-09-04 16:30:00,16,3,70567.37,Bandung,DEV_0009,0,3,27,1.1299191840223957,0,0,none
TXN275751,UKM004,grocery,2025-03-28 09:37:00,9,4,269979.81,Medan,DEV_0030,0,6,33,1.4581397152465392,0,0,none
TXN906841,UKM002,retail,2025-10-15 04:26:00,4,2,5123831.15,Solo,DEV_0156,1,4,34,1.3398414091524422,1,1,identity_theft
TXN985715,UKM004,grocery,2025-08-31 04:50:00,4,6,65025.55,Medan,DEV_0042,0,8,12,0.7266489819925466,0,0,none
TXN186721,UKM004,grocery,2025-03-12 18:14:00,18,2,23316.51,Medan,DEV_0048,0,8,37,0.8371603084849104,0,0,none
TXN736683,UKM003,service,2025-11-05 14:39:00,14,2,204435.0,Bandung,DEV_0031,0,4,18,1.1947443163211262,0,0,none
TXN377558,UKM002,retail,2025-10-30 07:28:00,7,3,60988.73,Solo,DEV_0023,0,1,19,0.8100305809855068,0,0,none
TXN661221,UKM002,retail,2025-05-23 03:35:00,3,4,419193.04,Solo,DEV_0023,0,3,11,1.1518472966382136,0,0,none
TXN259953,UKM003,service,2025-12-31 04:42:00,4,2,74018.56,Bandung,DEV_0031,0,8,26,1.6093476139219693,0,0,none
TXN754128,UKM001,food,2025-09-12 23:48:00,23,4,17121.03,Surabaya,DEV_0016,0,2,33,1.3583776661541191,0,0,none
TXN681104,UKM004,grocery,2025-02-27 05:03:00,5,3,160801.71,Medan,DEV_0048,0,2,21,0.9566536475666712,0,0,none
TXN463737,UKM002,retail,2025-02-26 14:04:00,14,2,2081908.9,Solo,DEV_0039,0,4,10,0.7687543591813932,0,0,none
TXN744456,UKM004,grocery,2025-09-28 22:47:00,22,6,50076.48,Medan,DEV_0004,0,4,9,0.8249971201364537,0,0,none
TXN857009,UKM002,retail,2025-06-06 03:58:00,3,4,62789.23,Solo,DEV_0026,0,7,25,0.8586052836546646,0,0,none
TXN172444,UKM004,grocery,2025-02-21 18:50:00,18,4,486318.88,Medan,DEV_0048,0,2,11,0.750097523248168,0,0,none
TXN796588,UKM002,retail,2025-03-14 23:58:00,23,4,116065.12,Solo,DEV_0026,0,5,24,0.5329146739880566,0,0,none
TXN735605,UKM001,food,2025-07-18 21:38:00,21,4,320275.31,Surabaya,DEV_0002,0,7,31,0.9372028968544401,0,0,none
TXN613869,UKM004,grocery,2025-03-08 23:07:00,23,5,132440.44,Medan,DEV_0048,0,5,37,1.4808532741533909,0,0,none
TXN117454,UKM004,grocery,2025-04-29 20:18:00,20,1,465245.52,Medan,DEV_0004,0,8,27,1.2724667572275186,0,0,none
TXN286209,UKM001,food,2025-09-08 19:28:00,19,0,214841.28,Surabaya,DEV_0018,0,6,27,0.9610537900799722,0,0,none
TXN215334,UKM004,grocery,2025-04-09 06:15:00,6,2,57859.57,Medan,DEV_0004,0,7,31,0.3410661215070703,0,0,none
TXN107806,UKM005,beauty,2025-09-16 18:15:00,18,1,263559.78,Jakarta,DEV_0015,0,5,8,0.6488614872134129,0,0,none
TXN576547,UKM002,retail,2025-08-21 02:36:00,2,3,16281.18,Solo,DEV_0035,0,1,20,1.100790452032173,0,0,none
TXN881147,UKM002,retail,2025-10-07 14:07:00,14,1,266426.68,Solo,DEV_0023,0,6,26,1.2352008337932243,0,0,none
TXN343204,UKM005,beauty,2025-12-06 17:48:00,17,5,2535895.91,Jakarta,DEV_0026,0,6,12,1.1063770835814049,0,0,none
TXN573566,UKM004,grocery,2025-12-19 10:26:00,10,4,1405843.37,Medan,DEV_0042,0,6,8,1.1678066229146309,0,0,none
TXN174754,UKM003,service,2025-12-16 01:22:00,1,1,157488.3,Bandung,DEV_0031,0,7,27,1.3852314085536692,0,0,none
TXN208639,UKM001,food,2025-02-19 07:13:00,7,2,86554.7,Surabaya,DEV_0018,0,1,37,1.0636280059222525,0,0,none
TXN864500,UKM005,beauty,2026-01-01 11:25:00,11,3,3275678.6,Jakarta,DEV_0015,0,6,35,0.3132318207447805,0,0,none
TXN465484,UKM005,beauty,2025-12-22 22:15:00,22,0,146458.01,Jakarta,DEV_0030,0,5,11,1.286758181957494,0,0,none
TXN558723,UKM001,food,2025-09-20 04:53:00,4,5,147374.72,Surabaya,DEV_0041,0,4,33,0.7067334265604347,0,0,none
TXN115552,UKM002,retail,2025-12-14 21:23:00,21,6,28087.45,Solo,DEV_0023,0,8,11,1.3244542258899223,0,0,none
TXN558868,UKM005,beauty,2025-10-10 14:24:00,14,4,2678349.87,Jakarta,DEV_0030,0,3,20,1.4391702358522969,0,0,none
TXN984453,UKM003,service,2025-07-06 20:27:00,20,6,1806635.37,Bandung,DEV_0006,0,3,29,1.150338782819373,0,0,none
TXN805691,UKM002,retail,2025-05-18 07:09:00,7,6,128710.13,Solo,DEV_0026,0,3,30,0.6858527293929206,0,0,none
TXN626080,UKM004,grocery,2025-10-26 09:03:00,9,6,132295.87,Medan,DEV_0004,0,4,25,1.070266124079868,0,0,none
TXN485815,UKM002,retail,2025-05-22 04:15:00,4,3,51736.92,Solo,DEV_0031,0,2,22,0.9329582484289183,0,0,none
TXN576971,UKM002,retail,2025-07-26 05:25:00,5,5,48923.48,Solo,DEV_0026,0,4,32,0.5778738415647949,0,0,none
TXN116438,UKM003,service,2025-03-02 20:35:00,20,6,69907.18,Bandung,DEV_0031,0,3,7,0.48856727673158673,0,0,none
TXN156853,UKM005,beauty,2025-03-11 06:31:00,6,1,258530.27,Jakarta,DEV_0030,0,5,22,1.1602407826797954,0,0,none
TXN520557,UKM004,grocery,2025-09-01 05:21:00,5,0,36046.45,Medan,DEV_0048,0,8,13,1.1203174923080899,0,0,none
TXN819409,UKM003,service,2025-07-18 03:56:00,3,4,329934.23,Bandung,DEV_0001,0,6,6,0.6999188431669635,0,0,none
TXN282069,UKM003,service,2025-01-13 19:59:00,19,0,352984.21,Bandung,DEV_0031,0,1,5,0.9741513687701516,0,0,none
TXN222989,UKM002,retail,2025-06-17 00:40:00,0,1,97412.69,Solo,DEV_0031,0,5,38,0.9682543727506906,0,0,none
TXN838082,UKM004,grocery,2025-03-29 18:03:00,18,5,362441.02,Medan,DEV_0004,0,3,24,0.8010723478523837,0,0,none
TXN471589,UKM003,service,2025-08-06 07:37:00,7,2,52230.71,Bandung,DEV_0031,0,2,13,1.5239471894783865,0,0,none
TXN197234,UKM003,service,2025-04-22 03:34:00,3,1,131548.92,Bandung,DEV_0006,0,7,6,0.6880620326415297,0,0,none
TXN650853,UKM004,grocery,2025-07-13 03:42:00,3,6,8382.91,Medan,DEV_0048,0,3,37,1.1204288978102386,0,0,none
TXN138114,UKM005,beauty,2025-02-24 10:41:00,10,0,148174.1,Jakarta,DEV_0026,0,6,12,0.6146891775072478,0,0,none
TXN911739,UKM001,food,2025-10-25 00:55:00,0,5,95594.79,Surabaya,DEV_0041,0,8,27,0.5707674693645856,0,0,none
TXN162198,UKM002,retail,2025-11-07 18:24:00,18,4,395466.98,Solo,DEV_0026,0,1,26,1.3851450579560685,0,0,none
TXN835192,UKM003,service,2025-12-21 01:58:00,1,6,92997.31,Bandung,DEV_0043,0,6,9,1.103079260553465,0,0,none
TXN619053,UKM004,grocery,2025-11-18 04:38:00,4,1,132458.31,Medan,DEV_0048,0,5,23,0.6025416088449282,0,0,none
TXN684352,UKM002,retail,2025-01-18 08:27:00,8,5,215135.86,Solo,DEV_0035,0,2,9,0.660946381154595,0,0,none
TXN205907,UKM001,food,2025-02-10 07:55:00,7,0,24836.4,Surabaya,DEV_0018,0,5,34,0.8313137412277082,0,0,none
